"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 09, 2015","112.25","112.15","112.26","112.12","10.24K","0.05%"
"Mar 06, 2015","112.19","112.27","112.31","112.15","27.07K","-0.08%"
"Mar 05, 2015","112.28","112.07","112.28","112.05","35.14K","0.22%"
"Mar 04, 2015","112.03","112.03","112.12","112.03","35.66K","-0.01%"
"Mar 03, 2015","112.04","112.12","112.21","112.04","32.98K","-0.10%"
"Mar 02, 2015","112.15","112.18","112.19","112.13","17.58K","0.01%"
"Mar 01, 2015","112.14","112.14","112.14","112.14","-","-0.19%"
"Feb 27, 2015","112.35","112.29","112.37","112.28","24.22K","0.04%"
"Feb 26, 2015","112.31","112.19","112.32","112.19","26.40K","0.12%"
"Feb 25, 2015","112.18","112.17","112.22","112.17","12.18K","0.00%"
"Feb 24, 2015","112.18","112.11","112.19","112.11","19.89K","0.04%"
"Feb 23, 2015","112.13","112.12","112.17","112.09","15.97K","0.09%"
"Feb 21, 2015","112.03","112.03","112.03","112.03","-","0.00%"
"Feb 20, 2015","112.03","111.98","112.06","111.96","17.35K","0.04%"
"Feb 19, 2015","111.99","111.97","112.04","111.93","19.93K","0.00%"
"Feb 18, 2015","111.99","111.94","111.99","111.91","21.03K","0.07%"
"Feb 17, 2015","111.91","111.81","111.95","111.75","22.79K","0.05%"
"Feb 16, 2015","111.85","111.93","111.93","111.82","7.91K","-0.07%"
"Feb 13, 2015","111.93","111.91","111.96","111.88","15.99K","0.05%"
"Feb 12, 2015","111.87","111.80","111.91","111.76","21.75K","0.05%"
"Feb 11, 2015","111.81","111.84","111.86","111.78","24.00K","-0.02%"
"Feb 10, 2015","111.83","111.81","111.89","111.77","14.79K","0.04%"
"Feb 09, 2015","111.78","111.84","111.88","111.78","15.74K","-0.10%"
"Feb 06, 2015","111.89","111.94","111.96","111.89","18.37K","-0.05%"
"Feb 05, 2015","111.95","111.80","111.96","111.75","20.66K","0.04%"
"Feb 04, 2015","111.90","111.82","111.94","111.82","24.11K","0.06%"
"Feb 03, 2015","111.83","111.84","111.87","111.82","15.20K","0.04%"
"Feb 02, 2015","111.78","111.79","111.86","111.75","18.78K","0.00%"
"Jan 30, 2015","111.78","111.73","111.83","111.68","29.81K","0.04%"
"Jan 29, 2015","111.73","111.67","111.75","111.53","30.96K","0.04%"
"Jan 28, 2015","111.69","111.74","111.76","111.63","28.08K","-0.08%"
"Jan 27, 2015","111.78","111.79","111.82","111.73","16.53K","-0.02%"
"Jan 26, 2015","111.80","111.76","111.89","111.76","18.05K","-0.09%"
"Jan 25, 2015","111.90","111.90","111.90","111.90","-","0.00%"
"Jan 23, 2015","111.90","111.90","112.00","111.85","25.78K","0.05%"
"Jan 22, 2015","111.84","111.61","111.87","111.61","24.96K","0.18%"
"Jan 21, 2015","111.64","111.67","111.70","111.56","28.46K","-0.02%"
"Jan 20, 2015","111.66","111.62","111.69","111.62","14.77K","0.04%"
"Jan 19, 2015","111.61","111.64","111.68","111.61","15.27K","-0.01%"
"Jan 17, 2015","111.62","111.62","111.62","111.62","-","0.00%"
"Jan 16, 2015","111.62","111.48","111.63","111.46","14.63K","0.12%"
"Jan 15, 2015","111.49","111.46","111.50","111.41","21.39K","0.06%"
"Jan 14, 2015","111.42","111.37","111.48","111.35","17.04K","0.05%"
"Jan 13, 2015","111.36","111.41","111.46","111.36","16.55K","-0.02%"
"Jan 12, 2015","111.38","111.32","111.41","111.29","12.41K","0.07%"
"Jan 09, 2015","111.30","111.35","111.42","111.28","14.36K","-0.04%"
"Jan 08, 2015","111.35","111.31","111.41","111.24","24.58K","-0.02%"
"Jan 07, 2015","111.37","111.30","111.44","111.25","19.03K","0.01%"
"Jan 06, 2015","111.36","111.43","111.53","111.32","13.38K","-0.08%"
"Jan 05, 2015","111.45","111.62","111.64","111.43","13.75K","-0.13%"
"Jan 02, 2015","111.59","111.44","111.63","111.43","9.94K","0.22%"
"Dec 30, 2014","111.35","111.25","111.39","111.20","8.68K","0.12%"
"Dec 29, 2014","111.22","111.20","111.22","111.05","9.75K","-0.03%"
"Dec 23, 2014","111.25","111.21","111.27","111.16","10.05K","0.04%"
"Dec 22, 2014","111.21","111.10","111.22","111.10","8.90K","0.08%"
"Dec 19, 2014","111.12","111.01","111.14","110.98","21.49K","0.08%"
"Dec 18, 2014","111.03","110.99","111.16","110.97","19.96K","0.05%"
"Dec 17, 2014","110.97","110.89","110.99","110.81","26.38K","0.09%"
"Dec 16, 2014","110.87","110.89","110.93","110.71","21.55K","-0.02%"
"Dec 15, 2014","110.89","110.89","110.98","110.76","25.39K","0.04%"
"Dec 12, 2014","110.85","111.04","111.12","110.83","19.20K","-0.22%"
"Dec 11, 2014","111.09","111.05","111.20","111.04","14.07K","0.01%"
"Dec 10, 2014","111.08","111.14","111.18","111.06","20.78K","-0.09%"
"Dec 09, 2014","111.18","111.36","111.38","111.10","14.65K","-0.20%"
"Dec 08, 2014","111.40","111.34","111.40","111.18","8.98K","0.01%"
"Dec 07, 2014","111.39","111.39","111.39","111.39","-","0.13%"
"Dec 05, 2014","111.24","111.19","111.28","111.18","16.35K","0.04%"
"Dec 04, 2014","111.19","111.26","111.27","111.12","27.79K","-0.05%"
"Dec 03, 2014","111.25","111.21","111.33","111.20","33.76K","0.05%"
"Dec 02, 2014","111.19","111.18","111.22","111.15","38.63K","0.01%"
"Dec 01, 2014","111.18","111.21","111.22","111.14","21.45K","-0.03%"
"Nov 28, 2014","111.21","111.26","111.28","111.16","15.02K","-0.04%"
"Nov 27, 2014","111.25","111.19","111.27","111.19","14.32K","0.04%"
"Nov 26, 2014","111.21","111.28","111.28","111.18","9.69K","-0.06%"
"Nov 25, 2014","111.28","111.23","111.29","111.22","14.80K","0.05%"
"Nov 24, 2014","111.22","111.16","111.35","111.16","16.65K","0.05%"
"Nov 21, 2014","111.16","111.01","111.18","111.01","14.65K","0.14%"
"Nov 20, 2014","111.01","110.93","111.04","110.92","10.47K","0.07%"
"Nov 19, 2014","110.93","110.94","110.95","110.90","9.77K","-0.02%"
"Nov 18, 2014","110.95","110.98","110.99","110.93","11.38K","0.01%"
"Nov 17, 2014","110.94","110.92","110.99","110.89","12.42K","0.03%"
"Nov 16, 2014","110.91","110.91","110.91","110.91","-","0.00%"
"Nov 14, 2014","110.91","110.88","110.92","110.87","4.92K","0.03%"
"Nov 13, 2014","110.88","110.91","110.93","110.83","15.14K","-0.03%"
"Nov 12, 2014","110.91","110.95","110.96","110.88","12.34K","-0.01%"
"Nov 11, 2014","110.92","110.85","110.95","110.85","9.70K","0.04%"
"Nov 10, 2014","110.88","110.81","110.88","110.81","11.76K","0.07%"
"Nov 07, 2014","110.80","110.77","110.83","110.77","7.72K","0.02%"
"Nov 06, 2014","110.78","110.58","110.81","110.58","17.47K","0.13%"
"Nov 05, 2014","110.64","110.67","110.71","110.60","21.91K","-0.01%"
"Nov 04, 2014","110.65","110.67","110.75","110.61","15.13K","-0.05%"
"Nov 03, 2014","110.70","110.71","110.78","110.65","11.59K","0.01%"
"Oct 31, 2014","110.69","110.57","110.75","110.57","16.98K","0.13%"
"Oct 30, 2014","110.55","110.46","110.56","110.42","19.40K","0.05%"
"Oct 29, 2014","110.50","110.54","110.59","110.50","13.51K","-0.05%"
"Oct 28, 2014","110.55","110.53","110.55","110.49","10.76K","0.04%"
"Oct 27, 2014","110.51","110.61","110.68","110.49","14.74K","-0.02%"
"Oct 24, 2014","110.53","110.60","110.69","110.53","13.95K","-0.11%"
"Oct 23, 2014","110.65","110.54","110.67","110.53","12.92K","0.05%"
"Oct 22, 2014","110.59","110.61","110.72","110.57","20.10K","0.02%"
"Oct 21, 2014","110.57","110.36","110.62","110.33","16.47K","0.16%"
"Oct 20, 2014","110.39","110.57","110.62","110.34","16.47K","-0.12%"
"Oct 17, 2014","110.52","110.12","110.68","109.95","29.59K","0.35%"
