"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 28, 2017","150.78","151.34","151.88","150.44","242.67K","-0.46%"
"Mar 27, 2017","151.47","150.91","152.09","150.84","205.63K","0.25%"
"Mar 24, 2017","151.09","150.50","151.19","150.19","201.93K","0.37%"
"Mar 23, 2017","150.53","150.66","151.06","150.09","258.85K","-0.95%"
"Mar 22, 2017","151.97","151.72","152.44","151.72","0.09K","0.46%"
"Mar 21, 2017","151.28","150.12","151.47","150.12","0.20K","0.63%"
"Mar 20, 2017","150.34","150.25","150.41","149.56","0.11K","0.39%"
"Mar 17, 2017","149.75","148.94","149.88","148.94","0.76K","0.34%"
"Mar 16, 2017","149.25","149.78","149.78","148.97","0.70K","-0.25%"
"Mar 15, 2017","149.62","148.06","149.66","148.06","0.53K","1.01%"
"Mar 14, 2017","148.12","147.50","148.19","147.25","2.34K","0.34%"
"Mar 13, 2017","147.62","148.31","148.50","147.22","1.94K","-0.30%"
"Mar 10, 2017","148.06","147.84","148.22","147.72","1.42K","0.00%"
"Mar 09, 2017","148.06","149.12","149.12","147.84","1.07K","-0.74%"
"Mar 08, 2017","149.16","149.97","150.12","148.59","2.24K","-0.62%"
"Mar 07, 2017","150.09","150.22","150.41","149.91","1.97K","-0.15%"
"Mar 06, 2017","150.31","150.47","151.12","150.09","4.31K","-0.13%"
"Mar 03, 2017","150.50","150.50","150.78","149.97","5.01K","0.11%"
"Mar 02, 2017","150.34","150.94","150.94","150.00","8.52K","-0.23%"
"Mar 01, 2017","150.69","152.28","152.34","150.50","27.97K","-1.47%"
"Feb 28, 2017","152.94","152.72","153.34","152.25","75.80K","0.21%"
"Feb 27, 2017","152.62","153.28","153.28","152.53","326.59K","-0.39%"
"Feb 24, 2017","153.22","152.03","153.38","151.88","496.02K","0.93%"
"Feb 23, 2017","151.81","151.41","152.06","151.25","481.14K","0.28%"
"Feb 22, 2017","151.38","151.22","152.19","150.75","509.22K","0.05%"
"Feb 21, 2017","151.31","151.44","151.72","150.59","296.07K","0.13%"
"Feb 20, 2017","151.11","151.36","151.42","150.95","-","-0.18%"
"Feb 19, 2017","151.39","151.41","151.45","151.33","-","0.09%"
"Feb 17, 2017","151.25","150.78","151.97","150.56","190.38K","0.29%"
"Feb 16, 2017","150.81","150.09","151.19","149.97","271.42K","0.58%"
"Feb 15, 2017","149.94","150.75","150.78","149.50","277.27K","-0.45%"
"Feb 14, 2017","150.62","151.31","151.53","149.91","273.70K","-0.50%"
"Feb 13, 2017","151.38","151.84","151.88","151.00","158.91K","-0.35%"
"Feb 10, 2017","151.91","152.28","152.38","151.25","282.42K","-0.18%"
"Feb 09, 2017","152.19","153.50","153.53","151.97","299.36K","-0.71%"
"Feb 08, 2017","153.28","152.16","153.66","152.06","327.16K","0.72%"
"Feb 07, 2017","152.19","151.53","152.53","150.81","266.67K","0.44%"
"Feb 06, 2017","151.53","150.41","151.69","150.31","251.33K","1.00%"
"Feb 03, 2017","150.03","150.50","151.28","149.84","316.75K","-0.35%"
"Feb 02, 2017","150.56","150.53","151.47","150.34","271.00K","0.08%"
"Feb 01, 2017","150.44","150.69","150.72","149.72","277.95K","-0.27%"
"Jan 31, 2017","150.84","150.16","151.19","149.75","338.49K","0.39%"
"Jan 30, 2017","150.25","150.47","150.62","149.88","237.20K","-0.09%"
"Jan 27, 2017","150.38","149.91","150.44","149.50","195.49K","0.40%"
"Jan 26, 2017","149.78","149.69","149.94","148.94","201.06K","0.21%"
"Jan 25, 2017","149.47","150.84","151.06","149.25","253.59K","-0.74%"
"Jan 24, 2017","150.59","152.06","152.25","150.50","204.60K","-0.93%"
"Jan 23, 2017","152.00","150.78","152.47","150.56","271.48K","0.81%"
"Jan 20, 2017","150.78","150.78","151.16","149.94","267.29K","-0.19%"
"Jan 19, 2017","151.06","151.38","151.84","150.28","320.61K","-0.64%"
"Jan 18, 2017","152.03","153.28","153.31","151.41","227.72K","-0.83%"
"Jan 17, 2017","153.31","152.06","153.88","151.97","296.37K","0.64%"
"Jan 16, 2017","152.33","152.45","152.77","151.99","-","-0.10%"
"Jan 15, 2017","152.49","152.08","152.49","152.08","-","0.14%"
"Jan 13, 2017","152.28","152.59","153.62","151.34","286.63K","-0.20%"
"Jan 12, 2017","152.59","152.81","153.97","152.56","301.12K","-0.14%"
"Jan 11, 2017","152.81","152.66","153.53","152.31","287.24K","0.18%"
"Jan 10, 2017","152.53","152.81","152.97","152.22","176.35K","-0.12%"
"Jan 09, 2017","152.72","151.72","152.91","151.53","169.98K","0.62%"
"Jan 06, 2017","151.78","152.88","153.28","151.59","269.30K","-0.47%"
"Jan 05, 2017","152.50","150.91","153.00","150.44","338.17K","1.20%"
"Jan 04, 2017","150.69","150.62","151.06","150.06","207.21K","0.09%"
"Jan 03, 2017","150.56","150.22","150.88","149.06","311.63K","0.24%"
"Jan 02, 2017","150.20","150.24","150.24","149.99","-","-0.31%"
"Dec 30, 2016","150.66","149.88","150.75","149.72","137.15K","0.50%"
"Dec 29, 2016","149.91","149.66","150.38","149.53","119.29K","0.13%"
"Dec 28, 2016","149.72","148.56","149.78","148.50","118.22K","0.78%"
"Dec 27, 2016","148.56","148.97","149.03","148.22","63.93K","-0.22%"
"Dec 26, 2016","148.89","148.86","148.92","148.80","-","-0.15%"
"Dec 23, 2016","149.12","148.91","149.38","148.78","68.10K","0.21%"
"Dec 22, 2016","148.81","149.12","149.34","148.38","127.32K","-0.09%"
"Dec 21, 2016","148.94","148.72","149.19","148.12","139.20K","-0.63%"
"Dec 20, 2016","149.88","150.09","150.09","149.56","0.36K","-0.29%"
"Dec 19, 2016","150.31","149.09","150.41","149.09","0.34K","0.86%"
"Dec 16, 2016","149.03","150.50","150.50","148.81","0.28K","-0.61%"
"Dec 15, 2016","149.94","149.25","150.06","148.91","2.34K","0.07%"
"Dec 14, 2016","149.84","151.03","151.44","149.09","1.15K","-0.25%"
"Dec 13, 2016","150.22","150.19","151.09","150.00","4.16K","0.15%"
"Dec 12, 2016","150.00","149.62","150.09","148.78","1.91K","0.08%"
"Dec 09, 2016","149.88","150.94","151.06","149.53","1.33K","-0.96%"
"Dec 08, 2016","151.34","152.47","152.56","150.59","1.95K","-0.80%"
"Dec 07, 2016","152.56","151.69","152.78","151.66","1.71K","0.59%"
"Dec 06, 2016","151.66","151.97","152.34","151.53","3.95K","-0.30%"
"Dec 05, 2016","152.12","152.38","152.94","150.72","8.53K","0.16%"
"Dec 02, 2016","151.88","150.69","152.25","150.69","10.37K","0.66%"
"Dec 01, 2016","150.88","152.34","152.38","149.75","19.99K","-1.17%"
"Nov 30, 2016","152.66","154.19","154.34","151.50","90.13K","-0.95%"
"Nov 29, 2016","154.12","153.75","154.34","153.09","262.87K","0.28%"
"Nov 28, 2016","153.69","153.12","153.91","153.12","436.72K","0.58%"
"Nov 25, 2016","152.81","152.94","153.38","151.97","224.97K","0.17%"
"Nov 24, 2016","152.55","152.95","153.02","152.39","-","-0.24%"
