"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 01, 2018","122.24","122.15","122.32","121.87","237.50K","-0.14%"
"Oct 31, 2018","122.41","122.52","122.65","122.12","303.37K","-0.33%"
"Oct 30, 2018","122.82","122.79","122.90","122.57","210.97K","-0.02%"
"Oct 29, 2018","122.84","123.04","123.15","122.63","233.83K","-0.20%"
"Oct 26, 2018","123.09","122.58","123.14","122.49","255.06K","0.56%"
"Oct 25, 2018","122.41","122.37","122.45","122.13","233.24K","0.13%"
"Oct 24, 2018","122.25","121.97","122.35","121.89","212.59K","0.28%"
"Oct 23, 2018","121.91","121.81","122.06","121.53","245.77K","0.29%"
"Oct 22, 2018","121.56","120.81","121.69","120.80","227.84K","0.35%"
"Oct 19, 2018","121.13","121.28","121.50","120.81","244.12K","-0.02%"
"Oct 18, 2018","121.15","120.73","121.46","120.73","215.82K","0.07%"
"Oct 17, 2018","121.07","120.79","121.12","120.74","195.36K","0.36%"
"Oct 16, 2018","120.63","120.67","120.78","120.51","205.83K","-0.11%"
"Oct 15, 2018","120.76","120.63","120.84","120.59","177.17K","0.25%"
"Oct 12, 2018","120.46","119.81","120.62","119.79","230.76K","0.35%"
"Oct 11, 2018","120.04","120.00","120.12","119.77","278.00K","0.38%"
"Oct 10, 2018","119.59","119.66","119.76","119.36","249.00K","-0.30%"
"Oct 09, 2018","119.95","119.72","120.01","119.64","326.15K","-0.01%"
"Oct 08, 2018","119.96","119.66","120.10","119.59","162.28K","0.20%"
"Oct 05, 2018","119.72","119.98","120.09","119.45","280.30K","-0.38%"
"Oct 04, 2018","120.18","120.56","120.56","120.01","337.25K","-0.75%"
"Oct 03, 2018","121.09","121.11","121.40","120.85","208.39K","-0.19%"
"Oct 02, 2018","121.32","121.01","121.48","121.00","226.15K","0.33%"
"Oct 01, 2018","120.92","120.96","120.99","120.58","210.47K","-0.02%"
"Sep 28, 2018","120.94","121.05","121.32","120.88","239.45K","0.13%"
"Sep 27, 2018","120.78","121.10","121.30","120.75","216.28K","-0.58%"
"Sep 26, 2018","121.49","121.46","121.55","121.46","7.27K","0.13%"
"Sep 25, 2018","121.33","121.26","121.38","121.26","4.05K","0.57%"
"Sep 24, 2018","120.64","121.24","121.24","120.60","-","-1.16%"
"Sep 21, 2018","122.05","121.83","122.11","121.83","2.91K","0.30%"
"Sep 20, 2018","121.69","121.53","121.84","121.53","0.10K","0.13%"
"Sep 19, 2018","121.53","121.77","121.77","121.51","0.70K","-0.39%"
"Sep 18, 2018","122.00","122.35","122.37","122.17","0.61K","-0.22%"
"Sep 17, 2018","122.27","122.28","122.28","122.24","5.18K","-0.06%"
"Sep 14, 2018","122.34","122.42","122.42","122.20","0.22K","-0.17%"
"Sep 13, 2018","122.55","122.65","122.78","122.36","1.35K","-0.15%"
"Sep 12, 2018","122.74","122.60","122.79","122.60","0.32K","0.16%"
"Sep 11, 2018","122.55","122.54","122.66","122.54","17.02K","-0.24%"
"Sep 10, 2018","122.85","123.01","123.01","122.76","2.49K","-0.11%"
"Sep 07, 2018","122.99","123.29","123.30","122.89","2.70K","-0.31%"
"Sep 06, 2018","123.37","123.10","123.38","122.99","6.21K","0.42%"
"Sep 05, 2018","122.86","123.29","123.43","122.78","8.90K","-0.33%"
"Sep 04, 2018","123.27","123.37","123.59","123.23","3.18K","-0.15%"
"Sep 03, 2018","123.46","123.13","123.56","123.13","2.68K","0.64%"
"Aug 31, 2018","122.68","123.22","124.27","122.40","3.32M","-0.24%"
"Aug 30, 2018","122.97","122.75","123.04","122.61","72.43K","0.33%"
"Aug 29, 2018","122.57","123.10","123.19","122.47","258.30K","-0.36%"
"Aug 28, 2018","123.01","123.01","123.22","122.84","649.94K","-0.26%"
"Aug 24, 2018","123.33","123.27","123.41","123.09","390.58K","0.02%"
"Aug 23, 2018","123.30","123.45","123.48","123.19","308.89K","-0.02%"
"Aug 22, 2018","123.32","123.48","123.58","123.28","170.36K","-0.05%"
"Aug 21, 2018","123.38","123.81","123.87","123.33","182.13K","-0.41%"
"Aug 20, 2018","123.89","123.65","123.90","123.54","141.62K","0.11%"
"Aug 17, 2018","123.75","123.78","124.07","123.65","157.72K","0.03%"
"Aug 16, 2018","123.71","123.61","123.85","123.55","124.60K","-0.10%"
"Aug 15, 2018","123.83","123.42","123.93","123.36","177.38K","0.36%"
"Aug 14, 2018","123.38","123.33","123.47","123.16","146.18K","-0.01%"
"Aug 13, 2018","123.39","123.68","123.74","123.30","165.90K","-0.14%"
"Aug 10, 2018","123.56","123.45","123.63","123.32","161.37K","0.44%"
"Aug 09, 2018","123.02","122.97","123.12","122.81","131.01K","0.15%"
"Aug 08, 2018","122.84","122.89","122.92","122.65","155.31K","0.13%"
"Aug 07, 2018","122.68","122.94","123.10","122.62","126.36K","-0.25%"
"Aug 06, 2018","122.99","122.57","123.06","122.57","107.41K","0.20%"
"Aug 03, 2018","122.74","122.47","122.77","122.26","177.57K","0.45%"
"Aug 02, 2018","122.19","122.17","122.54","121.99","227.73K","0.06%"
"Aug 01, 2018","122.12","122.56","122.56","122.08","194.07K","-0.46%"
"Jul 31, 2018","122.68","122.76","122.86","122.54","244.84K","0.16%"
"Jul 30, 2018","122.48","123.29","123.29","122.40","226.80K","-0.54%"
"Jul 27, 2018","123.14","123.16","123.31","123.04","110.77K","-0.02%"
"Jul 26, 2018","123.17","123.06","123.28","122.99","146.98K","-0.11%"
"Jul 25, 2018","123.30","123.26","123.39","123.17","131.17K","-0.01%"
"Jul 24, 2018","123.31","123.13","123.37","122.94","200.79K","0.02%"
"Jul 23, 2018","123.29","123.50","123.70","123.20","142.02K","-0.27%"
"Jul 20, 2018","123.62","124.22","124.27","123.54","176.13K","-0.37%"
"Jul 19, 2018","124.08","123.51","124.18","123.47","200.99K","0.32%"
"Jul 18, 2018","123.68","123.23","123.99","123.23","185.14K","0.29%"
"Jul 17, 2018","123.32","123.14","123.40","123.06","110.16K","0.28%"
"Jul 16, 2018","122.97","123.21","123.22","122.85","122.79K","-0.19%"
