Date,Euribor_Futures,Euro_BOBL,Euro_BTP,Euro_Bund,Euro_OAT,Euro_SCHATZ,Euro-Buxl_Futures,Japan_Government,Short_Sterling,Short-Term_Euro-BTP,UK_Gilt,US_10,US_2,US_30,US_5
2020-03-05,100.49,136.2,146.32,178.59,172.25,112.46,222.08,153.91,99.48,112.56,137.54,136.77,109.48,174.94,123.4
2020-03-06,100.49,136.34,145.77,179.44,172.08,112.505,226.36,154.64,99.47,112.36,139.01,138.05,109.67,180.97,123.98
2020-03-09,100.5,137.38,142.59,178.23,172.4,112.815,232.04,155.32,99.52,111.33,139.58,139.3,109.93,186.94,124.54
2020-03-10,100.49,137.13,142.6,177.59,171.28,112.72,232.18,154.39,99.51,111.38,138.83,137.55,109.73,180.94,123.63
2020-03-11,100.5,136.93,144.92,176.77,172.2,112.72,231.38,154.62,99.67,111.84,138.07,137.14,109.77,181.72,123.46
2020-03-12,100.43,136.68,138.35,176.5,167.84,112.705,229.74,153.55,99.55,110.07,138.17,136.89,109.78,180.25,123.65
2020-03-13,100.42,136.03,137.18,174.17,166.73,112.645,222.46,152.92,99.47,109.93,136.8,135.8,110.15,177.94,123.19
2020-03-16,100.41,135.45,132.88,172.17,164.02,112.57,217.7,152.88,99.5,109.21,135.92,138.06,109.89,182.34,124.16
2020-03-17,100.42,135.23,130.73,171.93,163.43,112.485,218.2,152.56,99.48,108.53,135.09,136.06,109.66,175.0,123.39
2020-03-18,100.4,134.12,131.86,168.79,161.47,112.32,207.42,151.75,99.47,108.41,132.06,134.38,109.63,169.28,122.59
2020-03-19,100.36,133.42,137.32,167.94,164.04,112.035,204.4,150.44,99.35,111.2,131.62,135.31,109.79,172.69,123.31
2020-03-20,100.37,134.24,139.69,170.42,165.34,112.095,211.6,151.04,99.54,111.23,134.84,136.5,109.91,177.31,124.01
2020-03-23,100.36,134.57,139.8,171.12,165.63,112.155,212.96,151.12,99.52,111.19,136.46,138.2,110.04,179.66,124.81
2020-03-24,100.37,134.26,140.55,170.27,164.56,112.025,209.16,152.0,99.52,111.3,135.81,137.45,109.89,178.84,124.34
2020-03-25,100.36,133.94,140.71,169.62,163.84,111.94,204.82,151.91,99.49,111.53,136.05,137.34,110.06,177.75,124.51
2020-03-26,100.35,134.64,144.81,171.07,167.41,112.035,207.14,152.61,99.44,112.35,136.79,137.73,110.12,178.13,124.59
2020-03-27,100.35,135.18,143.78,172.56,167.82,112.175,212.18,152.34,99.43,112.07,136.91,138.27,110.17,179.06,124.68
2020-03-30,100.35,135.51,142.24,173.6,168.0,112.24,214.46,152.73,99.43,111.7,136.69,138.83,110.15,180.72,125.19
2020-03-31,100.36,135.21,141.41,172.51,167.26,112.19,209.9,152.57,99.45,111.56,136.19,138.69,110.17,179.06,125.2
2020-04-01,100.35,135.1,141.43,172.57,166.81,112.125,212.02,152.72,99.45,111.51,136.84,138.98,110.17,181.13,125.39
2020-04-02,100.33,134.88,142.07,171.92,166.24,112.09,212.14,152.74,99.4,111.62,136.56,138.89,110.2,181.53,125.31
2020-04-03,100.32,134.98,141.31,172.06,165.89,112.11,213.54,152.61,99.4,111.37,136.72,139.14,110.21,182.56,125.41
2020-04-06,100.31,134.92,141.69,171.82,166.02,112.085,211.9,152.17,99.36,111.45,136.53,138.41,110.11,180.56,125.01
2020-04-07,100.26,134.52,140.47,170.49,164.6,112.035,208.14,152.22,99.31,111.13,135.8,137.91,110.06,179.22,124.81
2020-04-08,100.21,134.54,139.88,170.46,164.6,112.015,207.86,152.16,99.3,110.95,135.9,137.84,110.11,178.28,124.91
2020-04-09,100.22,134.7,140.48,170.9,165.49,112.055,208.78,152.17,99.36,111.1,136.7,138.25,110.18,178.84,125.2
2020-04-10,100.22,134.7,140.48,170.9,165.49,112.055,208.78,152.35,99.36,111.1,136.7,138.17,110.16,178.44,125.18
2020-04-13,100.22,134.7,140.48,170.9,165.49,112.055,208.78,152.26,99.36,111.1,136.7,138.08,110.14,178.13,125.08
2020-04-14,100.25,134.93,138.39,171.54,165.53,112.13,210.44,152.22,99.35,110.61,136.52,138.22,110.18,177.69,125.17
2020-04-15,100.24,135.27,136.88,172.68,166.16,112.19,214.82,152.13,99.33,110.16,136.99,139.16,110.23,180.56,125.55
2020-04-16,100.21,135.21,137.45,172.67,166.64,112.16,214.76,152.35,99.45,110.43,136.93,139.23,110.23,181.41,125.53
2020-04-17,100.22,135.3,137.96,172.85,166.72,112.19,214.48,152.17,99.47,110.67,136.94,138.89,110.21,179.88,125.41
2020-04-20,100.21,135.1,136.19,172.41,166.03,112.15,213.04,152.17,99.45,110.31,136.56,139.11,110.2,180.75,125.47
2020-04-21,100.17,135.28,133.84,172.91,165.92,112.165,214.94,152.1,99.44,109.76,136.98,139.39,110.2,182.25,125.55
2020-04-22,100.14,134.99,134.74,172.0,165.17,112.12,212.38,152.39,99.43,110.06,136.72,139.05,110.19,180.97,125.4
2020-04-23,100.16,135.05,135.88,172.1,165.92,112.145,212.9,152.37,99.46,110.39,137.03,139.02,110.18,181.41,125.36
2020-04-24,100.24,135.31,136.92,172.76,166.85,112.195,215.02,152.71,99.48,110.54,137.06,139.11,110.18,182.0,125.41
2020-04-27,100.25,135.09,138.51,172.45,166.85,112.11,213.98,152.82,99.5,110.97,136.81,138.66,110.15,180.56,125.21
2020-04-28,100.29,135.27,138.92,172.75,167.16,112.16,214.06,152.84,99.51,111.13,137.03,139.02,110.18,181.84,125.38
2020-04-29,100.32,135.39,138.71,173.06,167.81,112.195,215.06,152.91,99.55,111.15,137.1,138.97,110.2,181.38,125.41
2020-04-30,100.33,135.95,138.6,174.43,168.78,112.295,219.2,152.79,99.54,111.36,137.7,139.06,110.21,181.03,125.48
2020-05-01,100.33,135.95,138.6,174.43,168.78,112.295,219.2,152.61,99.58,111.36,137.35,138.88,110.18,180.66,125.36
2020-05-03,100.33,135.95,138.6,174.43,168.78,112.295,219.2,152.58,99.58,111.36,137.35,138.88,110.18,180.66,125.36
2020-05-04,100.34,135.85,138.79,174.04,168.13,112.28,216.8,152.46,99.6,111.34,137.74,138.97,110.21,180.72,125.43
2020-05-05,100.32,136.07,137.27,174.41,168.25,112.37,217.34,152.41,99.62,111.05,138.08,138.86,110.2,180.28,125.38
2020-05-06,100.3,135.65,136.2,173.3,167.0,112.275,213.86,152.41,99.65,110.84,137.71,138.55,110.21,178.72,125.35
2020-05-07,100.31,135.83,137.03,173.89,167.82,112.29,215.18,152.27,99.67,111.03,137.69,139.3,110.32,181.13,125.77
2020-05-08,100.29,135.89,138.3,173.77,167.71,112.32,214.68,152.37,99.67,111.34,137.69,138.95,110.27,179.69,125.63
2020-05-11,100.29,135.77,137.34,173.53,167.29,112.27,213.92,152.2,99.68,111.17,137.36,138.63,110.22,178.5,125.45
2020-05-12,100.26,135.64,137.35,173.37,167.63,112.215,214.26,152.31,99.68,111.2,137.57,138.95,110.23,179.81,125.57
2020-05-13,100.28,135.72,138.36,173.63,167.87,112.235,215.58,152.24,99.68,111.33,137.89,139.22,110.25,180.66,125.68
2020-05-14,100.27,135.72,138.14,173.65,167.88,112.23,215.64,152.28,99.69,111.2,137.96,139.42,110.29,181.63,125.76
2020-05-15,100.27,135.73,137.77,173.74,167.62,112.23,215.92,152.29,99.72,111.0,137.82,139.33,110.28,180.94,125.73
2020-05-18,100.28,135.51,138.85,173.16,167.42,112.175,213.94,152.48,99.74,111.49,137.48,138.59,110.21,178.16,125.38
2020-05-19,100.32,135.25,140.2,172.7,167.53,112.09,213.28,152.27,99.72,111.57,137.56,138.86,110.24,178.63,125.55
2020-05-20,100.33,135.24,140.25,172.72,167.8,112.095,213.76,152.27,99.74,111.6,137.66,139.08,110.27,179.63,125.64
2020-05-21,100.33,135.41,140.48,173.15,168.06,112.12,214.4,152.36,99.79,111.68,138.47,139.06,110.26,179.72,125.61
2020-05-22,100.33,135.37,140.82,173.12,167.78,112.105,214.32,152.44,99.78,111.63,138.51,139.16,110.26,180.25,125.64
2020-05-24,100.33,135.37,140.82,173.12,167.78,112.105,214.32,152.44,99.78,111.63,138.51,139.13,110.25,180.08,125.61
2020-05-25,100.32,135.34,140.99,173.06,167.96,112.105,213.9,152.33,99.78,111.68,138.51,139.2,110.26,180.33,125.64
2020-05-26,100.31,135.02,141.45,172.16,167.15,112.035,211.54,152.34,99.76,111.82,138.0,138.95,110.24,178.97,125.56
2020-05-27,100.32,134.97,142.18,172.07,167.54,112.02,211.34,152.3,99.78,111.94,138.33,139.13,110.24,179.47,125.63
2020-05-28,100.33,135.0,142.8,172.05,168.07,112.02,210.78,152.3,99.79,112.11,138.14,138.95,110.24,178.66,125.6
2020-05-29,100.35,135.15,142.16,172.46,168.26,112.055,212.04,152.2,99.8,111.94,138.4,139.38,110.28,180.0,125.82
2020-06-01,100.36,134.96,142.79,171.65,167.72,112.04,208.42,152.17,99.8,112.03,137.8,139.33,110.27,179.38,125.82
2020-06-02,100.36,134.98,142.02,171.86,167.81,112.02,209.38,152.19,99.79,112.09,137.88,139.19,110.25,178.97,125.72
2020-06-03,100.36,134.72,141.63,170.97,167.22,111.98,206.9,152.05,99.79,112.08,137.14,138.56,110.19,177.13,125.45
2020-06-04,100.36,134.65,143.21,170.54,167.34,111.935,204.3,151.76,99.79,112.36,136.81,138.2,110.2,175.63,125.35
2020-06-05,100.36,134.46,143.14,169.86,167.07,111.885,201.4,151.56,99.79,111.56,136.23,137.55,110.16,174.13,125.03
2020-06-08,100.38,134.51,143.26,170.22,165.1,111.895,202.54,151.65,99.79,111.59,136.47,137.73,110.14,174.5,125.14
2020-06-09,100.36,134.06,140.91,173.46,164.49,111.965,210.6,151.96,99.79,111.48,136.65,138.16,110.18,175.94,125.36
2020-06-10,100.36,134.13,140.23,173.81,164.76,111.98,211.96,151.93,99.79,111.35,137.33,138.88,110.24,177.53,125.7
2020-06-11,100.36,134.57,141.12,175.24,165.76,112.06,217.14,152.17,99.79,111.35,138.28,139.42,110.23,179.97,125.8
2020-06-12,100.37,134.71,141.58,175.57,166.36,112.105,217.5,152.19,99.8,111.58,138.07,139.11,110.21,178.78,125.7
2020-06-15,100.36,134.64,141.73,175.52,166.34,112.07,217.2,152.27,99.8,111.63,138.09,139.11,110.23,178.91,125.7
2020-06-16,100.4,134.59,142.09,175.4,166.54,112.065,216.86,152.0,99.81,111.77,138.26,138.8,110.19,177.28,125.61
2020-06-17,100.42,134.6,142.1,175.4,166.4,112.06,216.94,152.06,99.83,111.7,138.36,138.97,110.21,177.78,125.64
2020-06-18,100.43,134.59,142.46,175.59,166.82,112.065,218.38,152.12,99.85,111.71,137.88,139.2,110.22,179.0,125.69
2020-06-19,100.43,134.67,142.66,175.68,167.03,112.1,218.44,152.07,99.84,111.74,137.76,139.16,110.23,179.13,125.7
2020-06-22,100.43,134.86,143.47,176.11,167.4,112.14,219.02,152.13,99.83,111.85,138.3,138.7,110.23,177.28,125.66
2020-06-23,100.43,134.69,143.72,175.61,167.05,112.08,216.3,152.17,99.83,111.92,138.05,138.75,110.22,176.94,125.72
2020-06-24,100.43,134.8,143.72,176.01,167.32,112.11,218.48,152.12,99.84,111.85,138.24,138.88,110.22,177.88,125.76
2020-06-25,100.43,135.0,143.21,176.55,167.57,112.15,220.64,152.1,99.85,111.8,138.62,138.91,110.24,178.22,125.77
2020-06-26,100.44,135.05,143.45,176.7,167.65,112.165,221.04,152.14,99.85,111.79,138.52,139.22,110.28,179.09,125.9
2020-06-29,100.44,135.0,143.33,176.66,167.57,112.15,220.72,152.14,99.86,111.81,137.8,139.33,110.29,179.03,125.99
2020-06-30,100.44,134.98,143.88,176.52,167.37,112.14,219.96,151.95,99.86,111.85,137.64,139.17,110.28,178.56,125.98
2020-07-01,100.44,134.55,143.5,175.29,166.62,112.05,216.26,151.74,99.86,111.81,137.08,138.95,110.38,178.13,125.6
2020-07-02,100.45,134.8,144.28,176.01,167.4,112.09,218.12,151.76,99.86,111.85,137.43,139.09,110.4,178.28,125.7
2020-07-03,100.45,134.84,143.72,176.02,167.44,112.11,217.94,151.96,99.88,111.83,137.43,139.18,110.4,178.61,125.75
2020-07-06,100.45,134.78,144.03,175.96,167.51,112.095,217.66,151.75,99.88,111.83,137.24,138.98,110.39,177.97,125.64
2020-07-07,100.44,134.68,144.23,175.88,167.62,112.07,218.28,151.87,99.88,111.93,137.46,139.2,110.39,179.0,125.7
2020-07-08,100.44,134.74,144.38,176.13,167.57,112.07,219.62,152.03,99.88,111.94,137.52,139.19,110.41,178.94,125.73
2020-07-09,100.44,134.85,144.36,176.52,167.84,112.09,221.06,152.1,99.89,111.94,137.77,139.5,110.41,180.38,125.81
2020-07-10,100.44,134.93,144.12,176.63,167.75,112.12,221.9,152.22,99.9,111.86,137.88,139.22,110.41,179.81,125.7
2020-07-13,100.43,134.59,143.96,175.63,167.35,112.03,218.24,152.07,99.91,111.9,137.38,139.22,110.39,179.63,125.7
2020-07-14,100.43,134.72,144.24,176.2,167.69,112.05,220.72,152.14,99.92,111.92,137.88,139.42,110.41,180.28,125.77
2020-07-15,100.44,134.75,144.39,176.12,167.83,112.06,220.1,152.15,99.92,111.91,137.65,139.34,110.41,179.72,125.76
2020-07-16,100.45,134.91,144.76,176.62,168.06,112.09,221.12,152.35,99.9,111.95,138.09,139.48,110.42,180.22,125.8
2020-07-17,100.44,134.8,144.76,176.27,167.84,112.065,219.76,152.41,99.89,111.98,137.76,139.36,110.42,179.72,125.77
2020-07-20,100.44,134.83,145.84,176.37,168.22,112.07,220.56,152.37,99.91,112.15,137.76,139.39,110.41,180.0,125.74
2020-07-21,100.44,134.82,145.91,176.37,168.16,112.065,220.54,152.43,99.92,112.22,138.01,139.52,110.43,180.28,125.82
2020-07-22,100.45,135.03,146.52,176.93,168.53,112.115,222.5,152.38,99.92,112.29,138.27,139.56,110.42,180.63,125.81
2020-07-23,100.45,134.89,147.16,176.72,168.4,112.07,222.36,152.37,99.91,112.33,138.22,139.63,110.41,181.09,125.82
2020-07-24,100.44,134.68,146.89,176.09,167.9,112.04,220.56,152.5,99.91,112.32,137.9,139.58,110.42,181.09,125.8
2020-07-27,100.45,134.91,147.18,176.8,168.47,112.07,222.86,152.31,99.92,112.3,138.34,139.47,110.41,180.66,125.74
2020-07-28,100.46,135.06,146.87,177.13,168.67,112.11,224.0,152.3,99.9,112.26,138.39,139.7,110.43,181.44,125.88
2020-07-29,100.46,135.01,147.02,176.95,168.38,112.1,223.16,152.36,99.89,112.29,138.27,139.75,110.45,181.28,125.95
2020-07-30,100.46,135.24,147.38,177.69,168.95,112.165,225.8,152.31,99.91,112.31,138.65,140.02,110.46,182.31,126.05
2020-07-31,100.46,135.24,146.99,177.52,168.56,112.17,224.84,152.37,99.91,112.22,138.55,140.08,110.49,182.28,126.13
2020-08-03,100.46,135.12,146.95,177.31,168.65,112.125,224.14,152.22,99.92,112.27,138.49,139.94,110.47,181.59,126.08
2020-08-04,100.47,135.25,147.61,177.81,169.32,112.15,226.24,152.37,99.92,112.35,138.73,140.33,110.48,182.78,126.21
2020-08-05,100.46,135.01,147.36,177.1,168.67,112.115,223.8,152.4,99.92,112.3,138.13,140.08,110.47,182.09,126.09
2020-08-06,100.47,135.16,147.89,177.6,169.08,112.125,225.22,152.24,99.92,112.34,138.47,140.16,110.47,182.25,126.13
2020-08-07,100.47,135.01,148.02,177.17,168.87,112.1,223.76,152.29,99.92,112.38,137.97,139.95,110.45,181.59,126.03
2020-08-09,100.47,135.01,148.02,177.17,168.87,112.1,223.76,152.19,99.92,112.38,137.97,139.95,110.45,181.59,126.03
2020-08-10,100.47,135.15,147.94,177.5,169.32,112.13,224.58,152.12,99.93,112.39,138.12,139.88,110.44,181.28,126.02
2020-08-11,100.47,134.91,147.56,176.66,168.78,112.08,221.38,152.0,99.93,112.35,137.24,139.25,110.38,179.13,125.73
2020-08-12,100.49,134.77,147.47,176.24,168.5,112.045,220.08,151.8,99.93,112.36,136.81,139.19,110.38,178.78,125.73
2020-08-13,100.48,134.54,146.81,175.56,167.63,111.995,218.16,151.87,99.93,112.3,136.7,138.97,110.37,177.81,125.62
2020-08-14,100.48,134.6,147.1,175.76,167.72,112.015,218.74,151.62,99.93,112.4,136.71,139.13,110.4,177.84,125.73
2020-08-17,100.48,134.74,147.83,176.21,168.17,112.025,220.06,151.74,99.92,112.48,137.03,139.33,110.39,178.34,125.79
2020-08-18,100.47,134.81,147.84,176.43,168.45,112.03,220.8,151.88,99.93,112.5,137.05,139.39,110.41,178.81,125.82
2020-08-19,100.48,134.87,148.06,176.57,168.6,112.045,221.34,151.95,99.93,112.51,136.91,139.38,110.41,178.44,125.84
2020-08-20,100.49,134.98,148.07,176.95,168.83,112.065,222.74,151.92,99.92,112.51,136.98,139.56,110.41,179.34,125.88
2020-08-21,100.49,135.04,147.78,177.1,168.8,112.08,222.84,151.85,99.92,112.49,137.16,139.56,110.41,179.59,125.84
2020-08-24,100.49,134.98,147.78,177.02,168.69,112.07,222.5,151.97,99.92,112.46,137.21,139.52,110.39,179.44,125.79
2020-08-25,100.49,134.67,146.74,175.89,168.01,112.015,218.6,151.88,99.92,112.36,136.47,139.31,110.4,178.53,125.75
2020-08-26,100.48,134.6,146.92,175.66,167.76,112.005,217.82,151.7,99.92,112.4,136.03,139.31,110.39,178.16,125.75
2020-08-27,100.48,134.59,146.86,175.44,167.47,112.0,216.32,151.72,99.92,112.39,135.63,138.97,110.38,176.41,125.67
2020-08-28,100.48,134.7,146.78,175.68,167.52,112.03,216.62,151.42,99.93,112.4,135.95,139.25,110.42,176.44,125.86
2020-08-31,100.48,134.63,146.21,175.56,167.43,112.015,216.92,151.59,99.93,112.33,135.95,139.41,110.43,177.38,125.91
2020-09-01,100.48,134.73,146.69,175.72,167.78,112.05,217.2,151.7,99.93,112.47,135.98,139.58,110.42,178.0,125.95
2020-09-02,100.48,135.01,147.6,176.67,168.64,112.1,220.5,151.74,99.93,112.49,136.84,139.7,110.41,178.88,125.94
2020-09-03,100.49,135.12,147.48,177.07,168.86,112.13,222.34,151.88,99.92,112.47,136.96,139.92,110.43,179.53,126.02
2020-09-04,100.49,135.01,146.93,176.78,168.43,112.125,221.14,151.83,99.93,112.84,136.67,139.2,110.39,177.03,125.71
2020-09-06,100.49,135.01,146.93,176.78,168.43,112.125,221.14,151.83,99.93,112.84,136.67,139.1,110.44,175.45,125.86
2020-09-07,100.49,134.95,146.6,176.52,167.32,112.055,219.72,151.75,99.93,112.78,136.73,139.09,110.45,175.33,125.88
2020-09-08,100.49,134.98,146.91,176.93,167.76,112.05,221.16,151.84,99.93,112.83,137.56,139.56,110.41,177.94,125.86
2020-09-09,100.49,135.03,145.04,173.68,167.41,112.285,218.38,151.97,99.93,112.89,136.83,139.47,110.4,177.38,125.84
2020-09-10,100.49,134.78,145.21,173.11,167.21,112.225,217.18,151.94,99.93,112.92,136.82,139.59,110.41,177.91,125.9
2020-09-11,100.49,135.09,145.58,173.96,167.81,112.285,219.7,152.01,99.93,112.98,137.49,139.77,110.44,178.25,125.96
2020-09-14,100.48,135.09,145.86,174.0,167.97,112.295,219.76,152.07,99.94,113.02,137.33,139.73,110.42,178.34,125.92
2020-09-15,100.49,135.06,146.09,174.0,168.08,112.28,219.86,152.0,99.93,113.06,137.11,139.67,110.41,178.16,125.89
2020-09-16,100.5,134.99,146.37,173.92,168.2,112.26,219.84,151.99,99.95,113.1,137.07,139.64,110.41,177.94,125.88
2020-09-17,100.5,135.13,146.74,174.26,168.43,112.295,221.06,152.05,99.94,113.17,137.55,139.64,110.43,178.13,125.89
2020-09-18,100.5,135.09,146.49,174.07,168.22,112.29,220.2,152.08,99.94,113.12,137.53,139.61,110.42,177.66,125.87
2020-09-20,100.5,135.09,146.49,174.07,168.22,112.29,220.2,152.16,99.94,113.12,137.53,139.61,110.42,177.66,125.87
2020-09-21,100.51,135.3,146.86,174.65,168.6,112.35,222.46,152.14,99.94,113.18,137.79,139.77,110.42,178.28,125.89
2020-09-22,100.5,135.22,147.74,174.37,168.56,112.325,221.04,152.16,99.93,113.32,137.29,139.63,110.43,176.69,125.95
2020-09-23,100.5,135.14,147.81,174.21,168.47,112.3,220.56,152.21,99.93,113.32,136.95,139.5,110.42,176.47,125.89
2020-09-24,100.5,135.16,147.63,174.44,168.37,112.3,221.66,152.15,99.93,113.29,137.16,139.58,110.43,176.97,125.91
2020-09-25,100.5,135.23,147.41,174.67,168.64,112.305,222.9,152.16,99.93,113.24,137.47,139.64,110.44,177.03,125.95
2020-09-28,100.5,135.22,147.55,174.62,168.66,112.3,222.64,152.06,99.93,113.26,137.13,139.63,110.44,176.84,125.95
2020-09-29,100.5,135.28,148.09,174.87,168.89,112.305,223.82,152.11,99.93,113.35,136.56,139.78,110.45,177.22,126.01
2020-09-30,100.5,135.17,147.58,174.52,168.47,112.29,222.68,152.11,99.93,113.27,136.11,139.53,110.45,176.28,125.92
2020-10-01,100.5,135.24,148.08,174.66,168.65,112.3,223.1,152.05,99.93,113.35,135.97,139.55,110.47,176.34,126.02
2020-10-02,100.51,135.26,148.62,174.66,168.78,112.305,222.78,152.16,99.94,113.42,135.73,139.44,110.46,175.91,125.95
2020-10-05,100.51,135.18,148.35,174.42,168.51,112.29,222.54,152.08,99.94,113.47,135.37,138.92,110.43,174.22,125.76
2020-10-06,100.51,135.14,148.59,174.27,168.6,112.275,221.7,151.9,99.94,113.48,135.32,139.05,110.43,174.69,125.79
2020-10-07,100.51,135.08,148.65,174.13,168.39,112.265,221.2,151.85,99.94,113.54,135.12,138.72,110.41,173.66,125.66
2020-10-08,100.51,135.22,148.99,174.48,168.82,112.29,222.54,151.88,99.94,113.55,135.28,138.92,110.43,174.19,125.77
2020-10-09,100.51,135.33,149.47,174.68,168.93,112.315,223.08,151.9,99.94,113.62,135.5,138.83,110.41,174.03,125.71
2020-10-12,100.51,135.37,149.95,174.81,169.18,112.325,223.46,151.96,99.94,113.67,135.48,138.91,110.41,174.38,125.73
2020-10-13,100.51,135.43,150.17,175.06,169.33,112.34,224.44,151.94,99.95,113.66,135.91,139.2,110.44,175.19,125.89
2020-10-14,100.51,135.52,150.03,175.35,169.51,112.365,225.5,151.97,99.95,113.67,136.07,139.22,110.44,175.38,125.89
2020-10-15,100.51,135.71,149.6,175.9,169.89,112.425,228.0,152.08,99.95,113.51,136.63,139.13,110.44,175.25,125.84
2020-10-16,100.51,135.76,150.22,176.07,170.13,112.43,228.06,152.15,99.96,113.69,136.61,139.06,110.43,174.91,125.82
2020-10-19,100.51,135.81,149.43,176.11,170.0,112.45,227.96,152.1,99.95,113.58,136.67,138.92,103.72,174.5,125.76
2020-10-20,100.51,135.75,149.15,175.81,169.74,112.445,227.2,152.13,99.95,113.58,136.46,138.7,110.43,173.5,125.72
2020-10-21,100.51,135.71,148.74,175.71,169.57,112.43,226.76,151.97,99.95,113.56,135.95,138.58,110.42,173.09,125.67
2020-10-22,100.51,135.56,148.57,175.19,169.27,112.4,224.82,151.98,99.95,113.54,135.37,138.33,110.41,172.34,125.57
2020-10-23,100.51,135.55,148.86,175.26,169.5,112.38,225.16,151.82,99.95,113.6,135.37,138.36,110.41,172.59,125.58
2020-10-26,100.51,135.54,149.34,175.3,169.47,112.38,225.32,151.93,99.95,113.69,135.43,138.64,110.42,173.59,125.68
2020-10-27,100.51,135.75,149.61,175.94,169.81,112.415,227.58,152.0,99.95,113.74,135.94,138.84,110.42,174.09,125.76
2020-10-28,100.51,135.82,149.01,176.07,169.8,112.45,228.44,152.1,99.95,113.6,136.19,138.8,110.43,174.03,125.77
2020-10-29,100.53,135.95,149.75,176.31,170.11,112.485,229.12,152.02,99.96,113.7,136.17,138.41,110.42,172.84,125.65
2020-10-30,100.52,135.87,149.59,176.15,170.12,112.465,228.76,151.88,99.96,113.7,135.68,138.22,110.42,172.47,125.6
2020-11-02,100.52,135.88,149.5,176.24,170.18,112.47,228.94,151.83,99.96,113.71,136.07,138.3,110.41,172.75,125.6
2020-11-03,100.52,135.81,149.8,176.02,170.13,112.46,228.34,151.68,99.96,113.74,135.49,138.09,110.38,172.03,125.54
2020-11-04,100.52,135.87,150.21,176.4,170.39,112.46,229.64,151.98,99.96,113.79,136.27,138.98,110.43,174.44,125.86
2020-11-05,100.52,135.81,150.54,176.33,170.41,112.445,229.16,152.14,99.96,113.84,135.96,138.88,110.42,174.34,125.79
2020-11-06,100.51,135.75,150.61,176.03,170.25,112.425,227.68,152.17,99.96,113.86,135.49,138.55,110.41,173.31,125.66
2020-11-09,100.51,135.25,149.52,174.36,168.76,112.315,221.7,152.18,99.96,113.73,134.27,137.58,110.36,170.19,125.27
2020-11-10,100.51,135.11,149.42,174.02,168.66,112.29,220.78,151.92,99.96,113.77,134.05,137.44,110.35,170.0,125.21
2020-11-11,100.51,135.16,149.75,174.3,169.0,112.29,221.82,151.84,99.95,113.81,133.89,137.61,110.34,170.66,125.25
2020-11-12,100.51,135.27,150.38,174.74,169.28,112.305,223.6,152.0,99.96,113.87,134.54,138.16,110.36,172.28,125.5
2020-11-13,100.51,135.32,150.59,174.94,169.56,112.315,224.46,152.1,99.96,113.9,134.75,138.11,110.36,172.19,125.48
2020-11-16,100.52,135.3,150.76,174.93,169.6,112.305,224.82,152.09,99.96,113.96,134.64,138.03,110.36,171.91,125.45
2020-11-17,100.53,135.36,150.94,175.18,169.92,112.31,225.98,152.07,99.95,113.95,134.89,138.3,110.37,172.56,125.55
